created_at,text,Polarity,Subjectivity
Thu Apr 21 21:14:15 +0000 2016,ONE MILLION MOMS GRUNT is about to send out JEB BUSH!,0.0,0.0
Thu Apr 21 21:15:19 +0000 2016,This is really embarrassing for Jeb! This is really embarrassing for Jeb Bush https://t.co/nLz7cfo2Vu via @motherjones,0.225,0.2
Thu Apr 21 21:16:14 +0000 2016,A bunch of college kids actually wrote a full-length Hamilton parody about Jeb Bush: https://t.co/GcSxX90VSi via @BrowBeat,0.016666666666666666,0.26666666666666666
Thu Apr 21 21:17:27 +0000 2016,"""Trump spent 13 cents per vote in NY. Jeb Bush spent $2,800 per vote in Iowa"" #HowieCarr #NHPrimary #Trump",-0.1,0.1
Thu Apr 21 21:17:36 +0000 2016,"Son of a Siberian sap sucker! Mean, over bearing, should've moved into dem side, cuz R is not him!  https://t.co/xr2V0SXwv9",-0.3828125,0.74375
Thu Apr 21 21:18:16 +0000 2016,"Kasich is a follower, not a leader! https://t.co/qx165In7uX",0.484454,0.0
Thu Apr 21 21:22:13 +0000 2016,RT @Colony14: Cruz plans on bringing in Jeb Bush and Mitt Romney to campaign for him in Indiana. That should help Trump.,0.0,0.0
Thu Apr 21 21:31:20 +0000 2016,Jeb Bush has pledged that if Trump makes him his VP choice he will put a full 86.5% of his low energy into the Presidential campaign.  #gop,0.175,0.42500000000000004
Thu Apr 21 21:35:37 +0000 2016,"RT @MotherJones: Jeb Bush's campaign, once flush with cash, is now $260,000 in debt. https://t.co/VDmf3R0en6 https://t.co/t4ctKQ3Y1k",-0.485096,0.0
Thu Apr 21 21:36:15 +0000 2016,I fucking hate Jeb Bush,-0.8,0.9
Thu Apr 21 21:38:59 +0000 2016,"RT @AnnCoulter: If Kasich were any more boring, he'd be Jeb! Bush.",-0.25,0.75
Thu Apr 21 21:40:02 +0000 2016,Bush for Look look Jeb said we both enjoyed.,0.5,0.7
Thu Apr 21 21:42:32 +0000 2016,"RT @TheAVClub: The internet wrote a full-length, Jeb Bush-inspired version of Hamilton https://t.co/PHs4IixXzf https://t.co/6ObtASdTuR",0.03333333333333333,0.4333333333333333
Thu Apr 21 21:43:36 +0000 2016,@BlasDoug Hes the only one who accepts me for who I am. What a wonderful man! Jeb Bush tried to keep me as far away as possible!,0.275,1.0
Thu Apr 21 21:46:00 +0000 2016,@ScottWalker you people are nuts. I hear Jeb Bush liked Prince. Now go off on that.,0.6,0.8
Thu Apr 21 21:46:08 +0000 2016,"RT @chazzz54: UPDATE: Legal Action Against Koch Brothers, Rick Scott &amp; Jeb Bush Goes To U.S. Supreme Court https://t.co/ojD8cCMlVK",0.15000000000000002,0.15000000000000002
Thu Apr 21 21:50:58 +0000 2016,"@wee_baldy_ian 
Ha! You've gone full Jeb Bush. Shoulda tweeted the pic and just said, ""Norn Iron"".",0.35,0.55
Thu Apr 21 21:51:57 +0000 2016,"@SenSanders ""...has raised around $140 million for his campaign, more than any Republican candidate except Jeb Bush..."" @heatstreet  #nobern",0.5,0.5
Thu Apr 21 21:53:10 +0000 2016,"Today's theory: if the influence of campaign funding were as pernicious as all that, Jeb Bush would be the Republican nominee right now.",0.2857142857142857,0.5357142857142857
Thu Apr 21 21:54:11 +0000 2016,"RT @JeanetteJing: ""President"" George W Bush was installed with #ElectionFraud by Jeb Bush's administration. https://t.co/qTXUYfOSKE",0.484454,0.0
Thu Apr 21 21:55:15 +0000 2016,RT @RepDAnder: @tpsavah @BarbMuenchen RNC have Jeb Bush in the wings.  Wait until they see how many leave the RNC  party.,0.5,0.5
Thu Apr 21 21:55:37 +0000 2016,@MedvedSHOW Trump is a disaster??? morons like you wanted that idiot Jeb Bush as the nominee. now thats a freakin disaster!!!,-0.9,0.9
Thu Apr 21 21:57:42 +0000 2016,@platinumjones @tristankurtz @10velociraptors except she donated to jeb bush's campaign :(,-0.75,1.0
Thu Apr 21 21:59:51 +0000 2016,Is jim benning the jeb bush of NHL general managers? https://t.co/2ttOB7AKjy,0.05000000000000002,0.5
Thu Apr 21 22:00:30 +0000 2016,Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:01:46 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
