created_at,text,Polarity,Subjectivity
Wed Apr 20 17:02:13 +0000 2016,RT @temidayoooo: Hillary Clinton looks like a guidance counselor who will never change your schedule.,0.0,0.0
Wed Apr 20 17:02:13 +0000 2016,"https://t.co/8StFBEbtZr
Hillary Clinton silently fights labor unions.

Hillary Clinton",-0.0341093,0.1
Wed Apr 20 17:02:13 +0000 2016,"RT @Amaka_Ekwo: Donald Trump, Hillary Clinton win big in N.Y. https://t.co/TPmeCkbhQZ",0.4,0.25
Wed Apr 20 17:02:13 +0000 2016,Bernie Sanders and Hillary Clinton need to just get it over with and just kiss already. #getaroom,0.0,0.0
Wed Apr 20 17:02:16 +0000 2016,"@GLI222
SoS Hillary Clinton made arms deals with govts who made ""donations"" to Clinton Fdn.
https://t.co/iDv7dqsZzW
 @cenkuygur @sherrilee7",-0.515357,0.0
Wed Apr 20 17:02:17 +0000 2016,RT @1942bs: Lying is Hillary Clinton's second language. Please vote for Bernie Sanders https://t.co/XDpVLnQFeq,-0.607492,0.0
Wed Apr 20 17:02:19 +0000 2016,Could Bernie Sanders Still Beat Hillary Clinton? His Path Forward After Tuesday's Defeat 0,0.0,0.0
Wed Apr 20 17:02:21 +0000 2016,How frustrating it must be for Clinton and @davidbrockdc to have YouTube videos with endless Hillary lies!  https://t.co/ATfEMiJX4r,-0.278125,0.825
Wed Apr 20 17:02:21 +0000 2016,RT @billboard: Katy Perry celebrates Hillary Clinton's NY primary win https://t.co/mFHXEeubT2 https://t.co/kdIiTi0Nn5,0.6000000000000001,0.45
Wed Apr 20 17:02:22 +0000 2016,RT @temidayoooo: Hillary Clinton looks like a guidance counselor who will never change your schedule.,0.0,0.0
Wed Apr 20 17:02:23 +0000 2016,Happy day! Harriet Tubman will be on the new $20 images of women will be on the the new $10 and they will all be in Hillary Clinton's pocket,0.42424242424242414,0.6363636363636364
