created_at,text,Polarity,Subjectivity
Mon Apr 18 17:48:20 +0000 2016,"#video #viral Donald Trump&amp;#39;s Phone Call with Ted Cruz - Duur: 5 minuten, 18 seconden.: 
Donald Trum... https://t.co/IFJGBJMbu1 #openn",0.517909,0
Mon Apr 18 17:48:24 +0000 2016,"#video #viral Donald Trump&amp;#39;s Phone Call with Ted Cruz - Duur: 5 minuten, 18 seconden.: 
Donald Trum... https://t.co/1KXUktUMYU #openn",0.517909,0
Mon Apr 18 17:48:25 +0000 2016,Why I Support Ted Cruz: https://t.co/KOlxtMvNry #ChooseCruz #CruzinToVictory,0.440416,0
Mon Apr 18 17:48:27 +0000 2016,NO More Self Serving Politicians NO #TedCruz VOTE #DonaldTrump #NewYork  https://t.co/hbAHWTHkEO,-0.25,0.5
Mon Apr 18 17:48:29 +0000 2016,"#video #viral Donald Trump&amp;#39;s Phone Call with Ted Cruz - Duur: 5 minuten, 18 seconden.: 
Donald Trum... https://t.co/YppwjZLmIl #openn",0.517909,0
Mon Apr 18 17:48:30 +0000 2016,RT @Darkstargoddess: Just Lyin'Ted bein his normal self.  Why does this surprise anyone anymore? Smh he's pathetic. https://t.co/TvwEus04p8,-0.425,0.825
Mon Apr 18 17:48:30 +0000 2016,Sounds great! But what's his plan? There's a lot of work to undo what @POTUS has done. https://t.co/P4ZQOkuURc,1,0.75
Mon Apr 18 17:48:37 +0000 2016,He's already had a chance and he's  already blown that! https://t.co/Fd8GuRkoc1,0.484454,0
Mon Apr 18 17:48:38 +0000 2016,RT @StephJavss: Next tattoo: Ted Cruz is the Zodiac Killer themed sleeve,0,0
Mon Apr 18 17:48:41 +0000 2016,RT @dansch2002: MT @Saint_Obama: Ted Cruz is attacked by the MSM DNC &amp; GOP. Ted's my Guy! https://t.co/GCRrgJ03mz #CruzCrew #PJNET,0.484454,0
